loan_amnt,term,int_rate,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,initial_list_status,application_type,avg_cur_bal,pub_rec_bankruptcies
2500.0,1,0.1399,13,7,3,34500.0,1,GOOD,12,27.04,0.0,0,7,0,20908,0.5429999999999999,2,1,12511.0,0.0
7500.0,1,0.21489999999999998,20,0.5,2,115000.0,1,BAD,12,15.92,1.0,3,6,0,2229,0.413,2,1,12465.0,0.0
1500.0,1,0.1449,14,,1,54632.0,1,GOOD,12,32.95,0.0,0,15,0,47644,0.8859999999999999,2,1,22225.0,0.0
18000.0,1,0.12789999999999999,11,10,2,70000.0,1,GOOD,3,29.71,0.0,2,24,0,5360,0.122,2,1,2351.0,0.0
7000.0,1,0.1449,14,1,2,41200.0,1,BAD,3,23.19,0.0,0,13,0,4711,0.19399999999999998,2,1,2910.0,0.0
35000.0,1,0.21489999999999998,20,1,3,112001.0,1,BAD,3,13.85,0.0,1,10,0,12314,0.5329999999999999,2,1,44430.0,0.0
10000.0,1,0.1699,16,6,2,135752.0,1,GOOD,6,18.81,0.0,0,16,0,38430,0.973,1,1,19695.0,0.0
35000.0,1,0.1449,14,10,3,149000.0,1,GOOD,3,19.63,0.0,0,10,1,10314,0.9129999999999999,2,1,33330.0,0.0
5000.0,1,0.1149,10,10,1,48000.0,1,GOOD,2,18.55,2.0,1,16,1,6936,0.251,2,1,11464.0,1.0
6000.0,1,0.1349,12,5,2,110000.0,1,BAD,3,11.34,0.0,1,6,0,20741,0.997,2,1,6455.0,0.0
30000.0,1,0.1559,15,10,1,60000.0,1,GOOD,2,17.34,0.0,0,11,0,28623,0.8109999999999999,2,1,25169.0,0.0
16125.0,1,0.1999,19,9,2,40000.0,1,BAD,2,18.1,0.0,0,14,0,16154,0.8079999999999999,2,1,18076.0,0.0
4000.0,1,0.08990000000000001,6,5,2,30000.0,2,GOOD,2,7.8,0.0,0,5,0,6325,0.32899999999999996,2,1,1265.0,0.0
20000.0,2,0.2529,25,5,1,47000.0,2,BAD,3,24.75,0.0,2,20,0,6639,0.664,2,1,9939.0,0.0
21825.0,1,0.1449,14,10,1,52000.0,1,BAD,3,29.49,0.0,0,10,0,26954,0.85,2,1,13868.0,0.0
35000.0,1,0.2569,26,7,1,92514.0,1,GOOD,12,21.73,0.0,0,8,0,539,0.031,1,1,10276.0,0.0
30000.0,1,0.1559,15,9,3,120000.0,1,GOOD,3,12.07,1.0,1,21,0,30555,0.281,1,1,10719.0,0.0
4200.0,1,0.0859,5,10,1,120000.0,2,GOOD,2,11.96,0.0,1,12,0,10251,0.39399999999999996,2,1,18411.0,0.0
2000.0,1,0.12789999999999999,11,9,3,50000.0,1,GOOD,12,21.99,0.0,1,6,0,6022,0.524,1,1,19638.0,0.0
10800.0,1,0.24489999999999998,23,,2,30000.0,1,GOOD,3,19.48,1.0,0,17,1,6482,0.306,2,1,640.0,1.0
25000.0,1,0.1349,12,6,1,72000.0,2,GOOD,3,22.08,1.0,1,21,0,26715,0.682,2,1,6582.0,0.0
24000.0,2,0.24489999999999998,23,3,2,68000.0,1,BAD,3,14.79,0.0,1,14,0,1470,0.023,2,1,3172.0,0.0
1400.0,1,0.1449,14,0.5,2,55000.0,1,GOOD,12,22.32,2.0,1,11,0,16031,0.536,2,1,13813.0,0.0
8000.0,1,0.12789999999999999,11,5,3,125000.0,2,GOOD,2,29.38,0.0,0,21,0,103917,0.677,2,1,23480.0,0.0
5000.0,1,0.21489999999999998,20,1,2,31000.0,1,BAD,3,27.29,0.0,1,13,0,3760,0.396,2,1,2709.0,0.0
5000.0,1,0.18989999999999999,18,7,2,1200000.0,1,GOOD,12,1.26,0.0,1,4,0,13246,0.946,1,1,8851.0,0.0
15000.0,1,0.1449,14,9,1,250000.0,1,GOOD,10,9.16,0.0,0,7,2,23608,0.988,2,1,57482.0,0.0
14000.0,1,0.1559,15,8,1,119000.0,1,GOOD,3,15.48,0.0,0,8,0,40012,0.9390000000000001,2,1,46840.0,0.0
4800.0,1,0.17989999999999998,17,3,1,58000.0,1,GOOD,3,20.46,0.0,3,10,0,1028,0.161,2,1,27340.0,0.0
15000.0,1,0.1699,16,3,1,70000.0,1,GOOD,3,13.38,1.0,0,18,0,13812,0.344,2,1,2135.0,0.0
8000.0,1,0.1699,16,4,3,50000.0,2,BAD,4,26.4,0.0,1,4,0,0,0.0,2,1,11785.0,0.0
1500.0,1,0.1999,19,2,2,45000.0,1,GOOD,12,4.8,0.0,3,10,0,263,0.011000000000000001,2,1,240.0,0.0
16000.0,1,0.1099,9,3,1,75000.0,2,GOOD,3,16.94,0.0,0,16,0,21336,0.604,2,1,23499.0,0.0
5000.0,1,0.10490000000000001,8,,2,50000.0,1,BAD,1,7.08,0.0,0,6,1,9614,0.7020000000000001,1,1,1602.0,1.0
14000.0,1,0.1559,15,8,1,88550.0,1,GOOD,3,15.35,0.0,1,13,1,8356,0.7809999999999999,2,1,33828.0,1.0
9400.0,1,0.1349,12,1,2,75000.0,2,BAD,3,21.55,0.0,3,14,0,4297,0.43799999999999994,1,1,6599.0,0.0
3600.0,1,0.1559,15,10,2,62000.0,1,GOOD,11,2.05,0.0,0,4,2,2401,0.369,2,1,600.0,0.0
12000.0,1,0.10490000000000001,8,10,2,50000.0,2,GOOD,3,28.69,0.0,0,10,0,18108,0.883,1,1,2857.0,0.0
32200.0,2,0.2569,26,2,1,70000.0,1,GOOD,3,28.2,1.0,1,15,3,42,0.003,1,1,12180.0,0.0
7000.0,1,0.1099,9,10,1,70000.0,1,GOOD,12,22.56,0.0,0,7,0,8870,0.149,2,1,24324.0,0.0
15800.0,2,0.2779,30,10,2,52000.0,1,GOOD,3,30.9,0.0,0,9,0,15364,0.517,1,1,6109.0,0.0
6000.0,1,0.1149,10,10,1,60000.0,1,BAD,3,11.74,1.0,0,4,0,5409,0.413,1,1,2521.0,0.0
30000.0,1,0.1699,16,10,3,200000.0,1,GOOD,2,7.76,0.0,0,10,0,43415,0.618,2,1,9296.0,0.0
7425.0,1,0.18989999999999999,18,10,2,78000.0,1,GOOD,7,24.45,0.0,1,10,1,6194,0.371,1,1,7310.0,1.0
21000.0,1,0.0949,7,5,2,77000.0,1,GOOD,3,18.11,0.0,1,23,1,11164,0.368,2,1,3844.0,1.0
9600.0,1,0.1559,15,6,3,28000.0,1,BAD,4,31.16,0.0,0,17,0,12320,0.39,2,1,1720.0,0.0
8400.0,1,0.08990000000000001,6,2,1,72050.0,1,GOOD,3,8.83,1.0,0,6,0,19611,0.621,1,1,19172.0,0.0
12375.0,2,0.24489999999999998,23,10,2,77000.0,2,GOOD,3,27.87,0.0,0,12,0,33449,0.674,1,1,13871.0,0.0
10000.0,1,0.0799,4,4,2,104000.0,2,GOOD,12,10.05,0.0,1,23,0,7367,0.071,1,1,1588.0,0.0
15000.0,2,0.1559,15,10,1,85000.0,1,GOOD,3,10.38,0.0,0,7,0,3130,0.135,1,1,2846.0,0.0
1000.0,1,0.1449,14,3,2,55000.0,1,BAD,6,23.72,0.0,0,26,0,10781,0.5770000000000001,2,1,4144.0,0.0
3000.0,1,0.10490000000000001,8,4,2,54000.0,1,GOOD,8,24.1,0.0,1,10,0,12154,0.10800000000000001,2,1,6002.0,0.0
34000.0,2,0.2779,30,1,1,80000.0,1,BAD,7,27.26,0.0,2,14,1,7427,0.397,1,1,17772.0,1.0
13600.0,1,0.10490000000000001,8,1,2,150000.0,1,GOOD,5,24.77,0.0,0,14,0,27638,0.6859999999999999,2,1,11444.0,0.0
8000.0,1,0.08990000000000001,6,10,2,120000.0,1,GOOD,6,18.25,0.0,2,10,0,18380,0.44299999999999995,1,1,46621.0,0.0
21000.0,2,0.1999,19,9,1,120000.0,1,GOOD,4,27.42,0.0,3,21,0,10721,0.21600000000000003,1,1,19576.0,0.0
1400.0,1,0.0949,7,10,3,30000.0,1,GOOD,12,16.92,0.0,0,9,0,479,0.092,1,1,3413.0,0.0
32000.0,1,0.0859,5,10,2,215000.0,1,GOOD,3,23.11,0.0,0,22,0,36364,0.385,1,1,7874.0,0.0
14000.0,1,0.053200000000000004,1,10,3,190000.0,2,GOOD,2,6.53,0.0,2,29,0,16173,0.065,1,1,29543.0,0.0
15000.0,1,0.1149,10,10,1,108000.0,1,GOOD,12,13.53,0.0,0,17,0,22452,0.434,1,1,8463.0,0.0
15000.0,1,0.1699,16,9,2,42936.0,1,BAD,8,21.02,0.0,0,6,0,4822,0.679,1,1,3842.0,0.0
18500.0,1,0.1399,13,0.5,2,150000.0,1,GOOD,3,7.62,0.0,3,8,0,17402,0.33799999999999997,1,1,7304.0,0.0
12800.0,2,0.2529,25,,1,54000.0,1,BAD,12,15.68,1.0,2,18,0,12978,0.243,1,1,1539.0,0.0
15675.0,2,0.24989999999999998,24,0.5,2,54000.0,1,GOOD,2,26.38,0.0,0,13,0,10018,0.633,1,1,3802.0,0.0
8000.0,1,0.18989999999999999,18,2,2,40000.0,2,GOOD,3,26.97,0.0,0,10,0,4884,0.461,1,1,4844.0,0.0
7500.0,1,0.1699,16,10,2,60000.0,1,BAD,12,32.88,0.0,0,11,0,35691,0.733,1,1,8197.0,0.0
21000.0,2,0.0949,7,10,1,135000.0,2,GOOD,3,23.92,0.0,0,18,0,16384,0.24,1,1,21228.0,0.0
12150.0,1,0.2818,31,1,3,38000.0,1,BAD,2,23.66,0.0,1,8,0,15582,1.06,2,1,2561.0,0.0
6000.0,1,0.1999,19,,1,60000.0,1,BAD,12,12.94,4.0,4,13,0,6457,0.9359999999999999,1,1,19000.0,0.0
29200.0,2,0.21489999999999998,20,9,3,120000.0,1,GOOD,3,28.32,0.0,0,21,0,48019,0.609,1,1,15061.0,0.0
9600.0,1,0.22390000000000002,21,8,2,42000.0,1,BAD,2,32.94,0.0,0,5,0,2349,0.7340000000000001,1,1,8390.0,0.0
24000.0,2,0.24989999999999998,24,10,2,80000.0,1,BAD,3,15.87,0.0,0,7,0,29299,0.8420000000000001,2,1,8652.0,0.0
1000.0,1,0.08990000000000001,6,1,2,62000.0,1,GOOD,3,0.89,0.0,2,4,0,441,0.05,2,1,110.0,0.0
3000.0,1,0.0949,7,10,1,70000.0,2,GOOD,12,12.86,1.0,0,13,0,8244,0.441,1,1,6982.0,0.0
27000.0,2,0.1999,19,10,1,116000.0,1,GOOD,3,22.12,0.0,0,14,0,31354,0.7090000000000001,1,1,20610.0,0.0
14525.0,2,0.2529,25,10,2,52000.0,1,GOOD,3,30.3,0.0,1,12,0,15000,0.327,2,1,2628.0,0.0
13200.0,2,0.1559,15,2,1,67000.0,1,BAD,3,18.57,0.0,0,12,0,11046,0.6990000000000001,1,1,17354.0,0.0
21000.0,2,0.2529,25,0.5,3,42000.0,1,BAD,3,24.08,0.0,0,7,0,19330,0.83,1,1,5323.0,0.0
40000.0,2,0.12789999999999999,11,5,1,170000.0,1,GOOD,3,16.14,0.0,0,15,0,9922,0.172,1,1,15169.0,0.0
3600.0,1,0.17989999999999998,17,10,2,45000.0,1,GOOD,5,15.47,1.0,1,9,0,3722,0.46,1,1,3016.0,0.0
4000.0,1,0.1999,19,9,2,41925.0,1,GOOD,6,24.51,0.0,0,13,0,25809,0.9490000000000001,1,1,2205.0,0.0
20000.0,1,0.1099,9,6,1,66000.0,1,GOOD,7,6.98,0.0,0,19,0,1366,0.046,1,1,11855.0,0.0
28000.0,1,0.1449,14,4,3,136000.0,1,BAD,3,20.34,0.0,1,21,0,17450,0.51,1,1,10427.0,0.0
27000.0,1,0.1559,15,1,2,65000.0,1,GOOD,3,28.36,0.0,0,12,0,16977,0.755,1,1,4735.0,0.0
30000.0,1,0.1099,9,5,1,180000.0,1,BAD,3,16.64,1.0,1,9,0,37527,0.659,1,1,23144.0,0.0
12000.0,1,0.1149,10,4,1,58000.0,1,BAD,4,16.8,0.0,0,14,0,30030,0.64,1,1,2145.0,0.0
15000.0,2,0.24489999999999998,23,0.5,2,115000.0,1,GOOD,3,8.91,0.0,2,9,0,11484,0.45899999999999996,1,1,8915.0,0.0
25200.0,1,0.1559,15,10,1,66560.0,1,GOOD,8,12.57,0.0,0,8,2,3516,0.218,1,1,3330.0,2.0
7800.0,1,0.12789999999999999,11,0.5,2,23040.0,1,BAD,2,30.1,0.0,0,12,0,12039,0.63,2,1,2597.0,0.0
6150.0,1,0.12789999999999999,11,1,3,32000.0,1,GOOD,3,8.55,1.0,1,8,1,3270,0.341,2,1,17272.0,1.0
1000.0,1,0.1399,13,10,1,80000.0,2,GOOD,7,26.99,0.0,1,13,0,34157,0.9159999999999999,1,1,9856.0,0.0
24000.0,1,0.1349,12,10,1,100000.0,1,GOOD,2,32.51,0.0,0,13,0,49573,0.846,1,1,19099.0,0.0
2200.0,1,0.1099,9,2,1,73000.0,1,GOOD,11,28.77,0.0,0,16,0,12301,0.831,1,1,13096.0,0.0
30000.0,1,0.26489999999999997,27,10,1,92500.0,1,BAD,4,24.64,0.0,3,15,2,26614,0.42700000000000005,1,1,25519.0,0.0
10000.0,1,0.0949,7,,1,97000.0,2,GOOD,4,13.76,0.0,0,7,1,15796,0.759,1,1,47630.0,1.0
20000.0,1,0.0759,3,2,1,80000.0,2,GOOD,2,17.47,0.0,1,15,0,20694,0.183,1,1,16850.0,0.0
6100.0,1,0.22390000000000002,21,0.5,2,18000.0,1,BAD,2,4.27,1.0,0,2,0,2206,0.5379999999999999,2,1,1103.0,0.0
16000.0,2,0.1399,13,6,2,110000.0,1,GOOD,2,12.3,0.0,0,10,0,45289,0.7120000000000001,1,1,19244.0,0.0
21350.0,1,0.24989999999999998,24,3,2,68000.0,1,BAD,6,5.82,1.0,2,13,0,2137,0.08800000000000001,1,1,2825.0,0.0
6000.0,1,0.0949,7,10,3,90000.0,1,GOOD,9,19.63,0.0,0,10,1,7508,0.293,1,1,12075.0,1.0
30000.0,1,0.22390000000000002,21,10,2,110000.0,1,GOOD,3,21.13,1.0,1,6,0,1197,0.0,1,1,11720.0,0.0
24000.0,1,0.1399,13,10,1,70000.0,1,GOOD,3,13.8,0.0,0,6,1,8530,0.4,2,1,29761.0,1.0
32000.0,2,0.1999,19,10,1,55000.0,1,GOOD,3,22.45,0.0,0,11,0,13066,0.518,1,2,31014.0,0.0
10000.0,1,0.0949,7,10,2,72000.0,2,GOOD,2,23.42,0.0,0,11,0,31056,0.659,1,1,6799.0,0.0
6400.0,1,0.12789999999999999,11,8,2,59000.0,1,BAD,3,12.12,0.0,1,5,0,2693,0.337,1,1,4110.0,0.0
23275.0,2,0.2529,25,9,1,90000.0,2,GOOD,3,10.63,0.0,0,11,0,9844,0.31,2,1,31826.0,0.0
21000.0,1,0.1399,13,10,1,100000.0,1,BAD,2,24.19,0.0,0,14,1,15427,0.907,2,1,3734.0,0.0
15000.0,2,0.17989999999999998,17,10,3,50000.0,2,GOOD,3,30.84,0.0,0,9,0,17417,0.708,1,1,28516.0,0.0
15525.0,2,0.26489999999999997,27,10,2,65000.0,1,BAD,3,17.71,0.0,0,14,1,6321,0.445,2,1,2644.0,1.0
13000.0,1,0.10490000000000001,8,,2,109375.0,1,BAD,3,8.7,0.0,0,8,3,4279,0.207,1,1,9827.0,1.0
17600.0,2,0.1399,13,10,3,92000.0,2,BAD,3,15.05,0.0,2,15,0,18021,0.9009999999999999,1,1,9640.0,0.0
25600.0,2,0.17989999999999998,17,3,1,50000.0,1,GOOD,3,33.41,0.0,0,9,0,27974,0.7659999999999999,1,2,24403.0,0.0
12000.0,2,0.18989999999999999,18,10,1,72000.0,1,GOOD,3,13.23,1.0,0,14,0,12645,0.32299999999999995,1,1,10900.0,0.0
12000.0,1,0.1149,10,1,1,74440.0,1,GOOD,3,10.98,0.0,0,9,0,3368,0.14300000000000002,1,1,36386.0,0.0
9600.0,1,0.24489999999999998,23,2,2,65000.0,1,BAD,12,19.46,0.0,0,14,0,8093,0.522,2,1,1915.0,0.0
13575.0,2,0.2888,32,5,2,37750.0,1,BAD,3,26.07,1.0,1,17,0,10969,0.938,1,1,6697.0,0.0
4200.0,1,0.1449,14,6,2,45000.0,1,GOOD,2,11.01,1.0,3,8,0,3411,0.253,1,1,2546.0,0.0
18000.0,2,0.24989999999999998,24,10,1,55000.0,1,GOOD,3,5.63,0.0,0,5,0,10296,0.888,2,1,17067.0,0.0
7000.0,1,0.1149,10,10,1,155000.0,1,GOOD,8,12.79,2.0,0,16,0,28005,0.493,1,1,38896.0,0.0
19000.0,2,0.23989999999999997,22,10,2,54000.0,1,BAD,3,28.58,1.0,0,22,0,28164,0.44799999999999995,1,1,1724.0,0.0
13200.0,2,0.1349,12,,3,45000.0,2,GOOD,3,1.87,0.0,0,5,0,2364,0.07,1,1,473.0,0.0
2500.0,1,0.1449,14,8,2,70000.0,1,GOOD,8,9.33,0.0,1,10,0,19391,0.536,2,1,1939.0,0.0
25000.0,1,0.1449,14,3,1,70000.0,1,GOOD,3,21.5,2.0,1,10,0,9026,0.225,1,1,21495.0,0.0
20100.0,2,0.24489999999999998,23,6,1,67000.0,1,GOOD,3,14.01,0.0,0,6,0,6708,0.541,1,1,27721.0,0.0
7500.0,1,0.10490000000000001,8,,3,84000.0,2,GOOD,6,2.78,0.0,1,22,0,6383,0.045,1,1,3607.0,0.0
15275.0,1,0.1349,12,5,2,64000.0,2,GOOD,5,25.5,0.0,1,10,0,5691,0.136,1,1,3409.0,0.0
35000.0,1,0.10490000000000001,8,10,1,190000.0,1,GOOD,2,14.92,0.0,0,10,0,31157,0.7070000000000001,1,1,34793.0,0.0
6000.0,1,0.12789999999999999,11,10,2,70000.0,1,GOOD,3,16.0,0.0,0,14,0,3547,0.507,2,1,2029.0,0.0
9400.0,1,0.1999,19,,2,26124.0,1,BAD,3,12.22,0.0,0,21,0,14751,0.228,1,1,702.0,0.0
28000.0,1,0.18989999999999999,18,3,2,85000.0,1,GOOD,3,22.55,0.0,2,9,0,36401,0.68,2,1,5168.0,0.0
9800.0,1,0.17989999999999998,17,0.5,2,90000.0,1,BAD,3,19.65,0.0,1,20,0,11113,0.903,1,1,3004.0,0.0
25300.0,1,0.1399,13,1,1,125000.0,1,BAD,3,18.53,0.0,1,10,0,24203,0.43799999999999994,2,1,25366.0,0.0
16000.0,1,0.1349,12,1,1,91000.0,1,BAD,3,27.92,0.0,0,18,0,14939,0.46799999999999997,2,1,16965.0,0.0
7000.0,1,0.17989999999999998,17,10,1,70000.0,1,GOOD,11,28.92,0.0,2,32,0,17706,0.518,1,1,9041.0,0.0
10000.0,1,0.0859,5,10,1,67000.0,2,GOOD,3,12.09,5.0,2,19,0,8971,0.16899999999999998,1,1,5301.0,0.0
12000.0,2,0.22390000000000002,21,0.5,2,50000.0,1,BAD,3,11.07,0.0,1,13,1,13088,0.541,1,1,1454.0,1.0
12000.0,1,0.1099,9,1,2,56200.0,1,GOOD,6,22.08,0.0,1,10,0,11036,0.575,1,1,4694.0,0.0
12000.0,2,0.08990000000000001,6,10,1,92000.0,2,GOOD,3,0.9,0.0,0,11,1,1593,0.022000000000000002,1,1,17071.0,1.0
6075.0,1,0.24489999999999998,23,,2,20000.0,1,GOOD,5,21.97,1.0,0,10,0,756,0.154,2,1,1224.0,0.0
20000.0,1,0.0949,7,4,1,110000.0,2,GOOD,3,13.34,1.0,2,13,1,13378,0.332,2,1,40494.0,1.0
5000.0,1,0.1149,10,0.5,2,50000.0,1,GOOD,3,13.03,0.0,0,11,0,1814,0.204,1,1,4997.0,0.0
19200.0,1,0.1149,10,0.5,1,92400.0,1,BAD,3,8.44,0.0,1,8,2,9866,0.602,1,1,36926.0,1.0
8000.0,1,0.1449,14,4,2,45000.0,1,GOOD,3,12.11,0.0,0,8,0,6317,0.273,2,1,1801.0,0.0
7000.0,1,0.12789999999999999,11,0.5,2,64000.0,1,GOOD,12,14.55,0.0,0,7,0,8420,0.877,1,1,4692.0,0.0
30000.0,1,0.1559,15,10,2,65000.0,1,GOOD,3,26.21,0.0,1,15,0,17673,0.4,2,1,1969.0,0.0
35000.0,1,0.17989999999999998,17,3,1,850000.0,1,BAD,3,6.89,0.0,1,22,0,547576,0.89,1,1,70487.0,0.0
25000.0,2,0.22390000000000002,21,2,1,226000.0,1,GOOD,3,8.54,0.0,0,7,0,2407,1.003,1,1,113036.0,0.0
14700.0,1,0.24989999999999998,24,,1,35000.0,1,BAD,12,18.9,0.0,0,7,1,1937,0.6920000000000001,1,1,14837.0,1.0
5200.0,1,0.1399,13,10,1,106000.0,2,GOOD,3,10.28,0.0,1,28,0,30991,0.419,2,1,6541.0,0.0
20000.0,2,0.2699,28,6,1,50000.0,1,BAD,2,23.21,0.0,4,8,0,2888,0.589,1,1,5635.0,0.0
18000.0,2,0.1149,10,7,1,165000.0,1,GOOD,4,12.44,0.0,2,25,0,69388,0.6,1,1,24685.0,0.0
6000.0,1,0.0949,7,6,1,154000.0,1,GOOD,12,10.03,0.0,0,11,0,5574,0.599,1,1,18996.0,0.0
2400.0,1,0.10490000000000001,8,10,2,38480.0,2,GOOD,3,18.18,0.0,0,14,0,8227,0.28600000000000003,1,1,1808.0,0.0
10000.0,1,0.08990000000000001,6,10,2,45000.0,2,GOOD,2,5.73,0.0,1,8,1,6262,0.233,2,1,783.0,1.0
40000.0,2,0.24989999999999998,24,5,1,155000.0,1,GOOD,3,20.89,0.0,2,15,0,19104,0.25,2,1,22889.0,0.0
7500.0,1,0.053200000000000004,1,0.5,1,70000.0,1,GOOD,2,8.73,0.0,0,5,0,6672,0.278,2,1,58786.0,0.0
13000.0,2,0.17989999999999998,17,10,1,82000.0,1,GOOD,3,17.71,0.0,0,10,0,14101,0.445,1,1,23555.0,0.0
4200.0,1,0.1399,13,5,2,75000.0,1,GOOD,3,9.18,1.0,1,11,0,6116,0.527,2,1,2632.0,0.0
4000.0,1,0.21489999999999998,20,1,2,90000.0,1,GOOD,12,28.06,2.0,1,10,0,4174,0.39799999999999996,1,1,9517.0,0.0
30000.0,2,0.2529,25,10,1,80000.0,1,BAD,3,23.82,0.0,0,25,0,33680,0.434,1,1,15582.0,0.0
16000.0,1,0.17989999999999998,17,3,1,70000.0,2,GOOD,3,17.55,0.0,0,23,0,40146,0.607,2,1,18735.0,0.0
6000.0,1,0.1149,10,10,1,225000.0,1,BAD,12,12.54,0.0,1,26,0,33224,0.475,1,1,24359.0,0.0
10000.0,1,0.0699,2,10,1,95000.0,1,GOOD,2,8.03,0.0,1,18,1,14530,0.32,1,1,19091.0,0.0
20000.0,2,0.1349,12,2,1,90000.0,2,GOOD,2,6.43,0.0,1,17,0,16523,0.228,1,1,30783.0,0.0
10000.0,1,0.053200000000000004,1,10,1,63000.0,2,GOOD,2,15.92,0.0,0,7,0,11491,0.635,1,1,42875.0,0.0
14500.0,1,0.1999,19,10,1,51500.0,1,GOOD,3,9.79,0.0,1,9,0,7122,0.308,2,1,1232.0,0.0
13425.0,2,0.24989999999999998,24,1,3,36500.0,2,GOOD,2,23.71,1.0,0,15,0,10958,0.47600000000000003,1,1,1332.0,0.0
16100.0,2,0.08990000000000001,6,9,1,159000.0,2,GOOD,4,18.73,0.0,0,25,0,33910,0.522,1,1,10442.0,0.0
30000.0,2,0.1559,15,9,1,110000.0,1,GOOD,3,16.19,0.0,3,28,1,19480,0.63,1,1,3914.0,1.0
15000.0,1,0.1149,10,10,1,60000.0,1,GOOD,3,18.12,0.0,0,10,0,27359,0.6759999999999999,2,1,10329.0,0.0
20400.0,2,0.1999,19,10,2,95000.0,1,BAD,3,18.75,0.0,1,11,1,8517,0.501,1,1,4084.0,0.0
3200.0,1,0.2569,26,5,2,38000.0,1,BAD,12,22.87,1.0,1,7,0,7,0.013999999999999999,1,1,6564.0,0.0
35000.0,2,0.17989999999999998,17,5,1,88440.0,1,GOOD,3,6.13,0.0,0,4,4,3277,0.655,1,1,6431.0,3.0
22400.0,1,0.1099,9,10,1,140000.0,2,GOOD,3,1.63,0.0,2,18,0,3826,0.073,2,1,18908.0,0.0
5450.0,1,0.1999,19,10,3,80000.0,2,BAD,6,31.5,0.0,2,22,0,18983,0.496,1,1,2324.0,0.0
21000.0,2,0.21489999999999998,20,10,2,60000.0,2,BAD,2,26.88,1.0,1,19,0,14998,0.517,1,1,4420.0,0.0
22700.0,2,0.1399,13,10,1,49384.0,2,GOOD,1,23.91,0.0,1,8,1,3727,0.113,1,1,5618.0,1.0
2000.0,1,0.1349,12,6,2,35000.0,1,GOOD,6,5.78,1.0,0,10,0,1017,0.12,1,1,127.0,0.0
16000.0,2,0.24489999999999998,23,5,1,102000.0,1,GOOD,3,15.95,1.0,2,17,0,18688,0.8859999999999999,1,1,10714.0,0.0
35000.0,1,0.1699,16,10,1,172000.0,1,GOOD,12,9.27,0.0,0,6,0,66970,0.644,2,1,128883.0,0.0
13200.0,2,0.1399,13,9,1,69300.0,1,GOOD,3,24.17,0.0,1,11,0,20074,0.72,1,1,14875.0,0.0
15000.0,1,0.08990000000000001,6,1,2,80000.0,1,GOOD,3,12.33,0.0,1,17,0,10631,0.452,1,1,3181.0,0.0
13000.0,1,0.1449,14,0.5,2,80000.0,1,GOOD,3,28.02,0.0,1,35,0,24714,0.345,1,1,9604.0,0.0
6000.0,1,0.0799,4,10,1,175000.0,2,GOOD,8,11.64,0.0,0,16,0,1907,0.051,2,1,23553.0,0.0
10000.0,2,0.24989999999999998,24,7,2,62165.0,1,GOOD,6,20.21,0.0,0,5,0,10725,0.631,2,1,8054.0,0.0
10000.0,2,0.2818,31,0.5,2,38000.0,1,BAD,12,23.29,0.0,1,8,0,12446,0.61,1,1,5507.0,0.0
40000.0,1,0.0799,4,0.5,1,160000.0,1,GOOD,6,15.37,3.0,0,22,0,1888,0.025,2,1,2958.0,0.0
14000.0,2,0.21489999999999998,20,10,1,74000.0,1,GOOD,3,21.38,0.0,0,16,0,69237,0.7559999999999999,1,1,13865.0,0.0
24000.0,2,0.29960000000000003,34,10,1,50000.0,1,BAD,3,28.73,0.0,0,10,0,41587,0.522,1,1,13421.0,0.0
1600.0,1,0.0859,5,2,1,85000.0,2,GOOD,12,11.94,0.0,0,6,1,11692,0.812,1,1,36324.0,0.0
30000.0,2,0.18989999999999999,18,2,1,132500.0,1,BAD,3,15.12,5.0,0,9,0,2274,0.28800000000000003,1,1,5642.0,0.0
6000.0,1,0.053200000000000004,1,5,1,57000.0,2,GOOD,4,25.89,0.0,0,10,0,6855,0.094,1,1,5607.0,0.0
24000.0,2,0.24989999999999998,24,1,1,76000.0,1,GOOD,3,32.43,11.0,2,9,0,10246,0.794,1,1,26737.0,0.0
15000.0,1,0.18989999999999999,18,10,2,41000.0,1,GOOD,3,22.13,0.0,2,8,1,1482,0.337,2,1,2784.0,1.0
8000.0,1,0.1399,13,2,2,70000.0,1,BAD,2,17.18,0.0,1,15,2,6119,0.369,2,1,9985.0,2.0
24000.0,2,0.17989999999999998,17,10,2,106000.0,2,GOOD,3,17.43,1.0,0,17,0,24464,0.6559999999999999,1,1,2864.0,0.0
8000.0,1,0.1559,15,1,2,60000.0,1,BAD,7,25.74,1.0,1,24,0,22631,0.445,2,1,3436.0,0.0
28000.0,2,0.24989999999999998,24,0.5,1,90000.0,1,BAD,3,33.75,0.0,0,14,0,22388,0.802,1,1,20332.0,0.0
1250.0,1,0.1349,12,9,3,66500.0,1,BAD,3,15.23,0.0,2,11,0,9536,0.303,1,1,3508.0,0.0
36000.0,2,0.12789999999999999,11,10,1,110000.0,1,GOOD,4,7.03,0.0,0,13,0,18739,0.29100000000000004,1,1,1704.0,0.0
1000.0,1,0.1699,16,3,1,19200.0,1,BAD,12,21.56,1.0,0,4,0,1813,0.49,2,1,1556.0,0.0
8000.0,1,0.1099,9,3,2,85000.0,2,GOOD,3,16.01,0.0,0,8,0,10075,0.125,1,1,4660.0,0.0
