loan_amnt,term,int_rate,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,initial_list_status,application_type,avg_cur_bal,pub_rec_bankruptcies
3600,1,0.1629,16,3,2,25000,1,GOOD,2,40.61,0,0,10,0,3825,0.348,2,3,1985,0
4800,1,0.1199,11,10,3,54000,2,GOOD,1,17.13,0,2,12,1,41458,0.699,1,1,20943,1
35000,1,0.0789,5,2,1,125000,1,GOOD,3,23.58,1,0,6,1,45247,0.72,1,1,13849,0
11375,1,0.2499,25,0,1,32500,1,BAD,3,27.07,0,5,10,0,12181,0.57,2,1,5248,0
20000,2,0.2197,24,2,3,48000,1,BAD,2,3.63,0,0,13,1,7002,0.258,1,1,20692,0
5000,1,0.1299,12,0,3,25000,1,GOOD,12,30.96,0,0,14,0,20662,0.477,2,1,1476,0
5600,1,0.0697,3,1,3,60000,1,GOOD,12,2.1,1,0,4,0,1682,0.072,1,1,27015,0
5000,1,0.0975,8,10,2,42000,1,GOOD,3,4.63,0,0,7,0,7043,0.396,1,1,1761,0
35000,1,0.1899,19,0,1,90000,1,BAD,3,30.44,0,3,22,2,18891,0.394,2,1,14530,0
9200,1,0.2499,25,10,1,72000,2,GOOD,3,26,0,1,12,0,13962,0.776,2,1,22555,0
10000,2,0.1825,18,4,1,45000,2,GOOD,2,21.04,0,2,12,0,6888,0.323,1,1,19164,0
10000,1,0.0739,4,10,3,65080,1,GOOD,3,19.44,0,0,7,0,14075,0.938,1,1,3884,0
9450,1,0.2245,25,7,1,30000,1,GOOD,3,23.04,0,0,8,1,13982,0.74,2,1,16047,0
22025,1,0.2499,25,10,2,58000,1,GOOD,6,24.5,0,3,6,0,16503,0.313,2,1,8230,0
22500,2,0.1727,17,4,2,110000,1,BAD,3,19.99,0,0,12,1,4066,0.195,1,1,5617,1
17150,1,0.1899,19,9,1,65000,1,GOOD,3,24.89,0,0,26,0,40409,0.619,2,1,13879,0
23225,2,0.2565,28,0,1,65000,1,BAD,3,17.74,1,2,6,2,3509,0.566,2,1,19791,0
6000,1,0.0916,7,0,2,17978,1,GOOD,3,16.15,0,0,5,1,6196,0.496,1,1,1968,1
13800,2,0.1199,11,2,1,53000,1,GOOD,3,15.72,0,0,7,0,5666,0.623,2,1,16250,0
32000,1,0.2544,27,4,2,105000,1,BAD,2,39.31,0,1,23,0,31682,0.5,2,1,4426,0
9350,1,0.1446,14,0,1,90000,1,BAD,3,4.43,0,2,13,0,8796,0.358,2,1,15088,0
35000,1,0.1727,17,10,1,633670,1,BAD,2,5.51,2,2,23,0,102397,0.96,2,1,17468,0
30000,1,0.1446,14,4,2,88000,1,BAD,3,26.26,0,0,7,0,3473,0.808,1,1,4974,0
5000,1,0.1299,12,0,1,35604,1,BAD,4,17.76,0,0,5,1,1123,0.624,1,1,18710,1
10200,1,0.1147,10,0,1,31361,1,GOOD,3,29.58,0,0,8,0,11349,0.398,1,2,18207,0
16900,1,0.1825,18,10,1,61000,1,BAD,2,28.68,0,1,12,0,23938,0.78,2,2,23170,0
5000,1,0.0916,7,0,1,53865,1,BAD,2,28.9,0,0,14,0,20714,0.541,2,1,2986,0
5400,1,0.0839,6,8,2,38782,2,GOOD,2,6.22,0,0,6,1,7617,0.6,1,1,1523,1
20000,1,0.1147,10,10,2,83700,1,GOOD,3,19.3,0,0,10,0,34103,0.686,2,1,4362,0
18000,2,0.1531,15,10,1,45000,2,BAD,3,16.75,2,1,6,0,15,0.003,1,1,18077,0
24000,2,0.1367,13,7,2,60000,1,BAD,3,11.96,0,0,7,0,766,0.109,2,1,2344,0
6025,1,0.0975,8,0,2,73488,2,BAD,12,15.06,0,1,6,0,16344,0.973,1,1,4650,0
7000,1,0.0916,7,0,3,35000,1,GOOD,3,22.39,0,0,10,0,8348,0.273,2,1,3543,0
6250,1,0.1299,12,7,2,45000,1,GOOD,3,13.68,0,0,15,0,1549,0.04,1,1,1286,0
15000,1,0.0975,8,5,1,50004,1,GOOD,2,12.29,0,1,13,0,10038,0.444,2,1,10913,0
10000,1,0.0916,7,5,1,50000,1,GOOD,3,15.67,1,1,7,0,6824,0.369,1,1,24931,0
10000,1,0.1147,10,0.5,1,56000,1,GOOD,3,18.9,10,0,21,0,5202,0.388,1,1,1397,0
4800,1,0.0739,4,3,1,25000,1,GOOD,12,18.96,0,0,5,0,5647,0.346,2,1,1710,0
18000,2,0.1629,16,4,1,61000,1,GOOD,3,14.97,0,1,9,0,6497,0.602,1,1,21217,0
5125,1,0.1367,13,2,2,40000,1,GOOD,2,0.16,0,2,5,0,76,0.006,1,1,15,0
10000,1,0.0975,8,10,1,90000,2,GOOD,3,12.52,0,0,11,0,40020,0.94,1,1,36642,0
14000,2,0.0839,6,10,2,100000,1,GOOD,3,17.92,0,1,17,0,8001,0.126,1,1,21724,0
22100,2,0.2118,23,7,1,69000,1,BAD,3,19.83,0,0,11,0,5674,0.259,1,1,16270,0
21000,2,0.2075,22,6,2,53000,1,GOOD,3,27.76,0,0,10,0,215,0.022,1,1,5334,0
3025,1,0.0975,8,1,1,50000,2,GOOD,2,8.76,0,0,11,1,581,0.029,2,1,2843,0
8000,1,0.1147,10,4,2,185000,2,GOOD,3,22.33,0,0,12,1,27903,0.853,1,1,24585,0
23050,2,0.2332,23,10,3,77000,2,GOOD,3,20.17,0,0,7,0,2409,0.201,1,1,27265,0
8000,1,0.0839,6,3,2,56000,1,GOOD,12,17.02,0,0,3,0,2853,0.439,2,1,9462,0
24000,1,0.1075,9,8,1,140000,1,BAD,3,17.74,0,3,15,0,10250,0.236,1,1,33210,0
33600,2,0.1367,13,10,1,120000,1,GOOD,3,20.54,0,0,11,0,48390,0.856,1,1,33973,0
18850,2,0.1531,15,10,1,56000,2,GOOD,2,27.52,0,0,13,0,42909,0.69,1,1,17940,0
19200,2,0.1446,14,10,2,55000,2,GOOD,3,13.4,0,1,11,0,9807,0.271,1,1,1042,0
18000,2,0.1199,11,10,1,72000,2,BAD,2,23.12,0,0,15,0,29886,0.658,1,1,8248,0
12000,2,0.1446,14,2,1,50000,2,BAD,3,8.04,0,2,9,2,9218,0.658,1,1,13570,2
10500,1,0.0916,7,10,3,68000,1,GOOD,3,19.11,0,0,9,1,3080,0.158,2,1,3777,1
25225,2,0.2565,28,10,1,60000,2,GOOD,2,28,0,0,12,1,7125,0.481,1,1,3814,1
8000,1,0.0975,8,10,1,65000,1,GOOD,2,22.49,0,1,23,1,8579,0.362,1,1,12604,1
13000,2,0.2399,24,10,1,55000,1,GOOD,3,26.28,0,1,21,0,37276,0.823,1,1,13056,0
32000,1,0.1367,13,1,2,75000,1,BAD,10,9.74,1,0,12,0,39,0.002,2,1,2405,0
18050,2,0.2099,21,9,1,43000,1,BAD,3,25.01,0,1,10,1,4042,0.321,1,1,5976,1
10000,2,0.1367,13,3,1,55000,2,BAD,6,8.92,0,0,7,0,2773,0.408,1,1,25747,0
10000,1,0.0532,1,3,2,110000,2,GOOD,12,4.56,0,1,6,0,931,0.015,1,1,3387,0
18000,2,0.1367,13,10,1,39000,1,BAD,3,15.11,0,2,11,0,15102,0.403,1,1,15333,0
20000,1,0.1147,10,10,1,76000,2,GOOD,4,7.58,0,2,8,0,6361,0.279,1,1,26618,0
12800,1,0.0916,7,5,3,57000,1,BAD,4,1.85,2,0,7,0,1483,0.118,1,1,25301,0
2000,1,0.1075,9,10,1,50000,2,GOOD,6,27.77,1,0,13,0,16265,0.767,1,1,11411,0
20000,1,0.0532,1,3,1,104000,2,GOOD,4,8.91,0,0,6,0,3949,0.2,1,1,28045,0
30000,1,0.1147,10,6,2,420000,1,BAD,2,4.32,0,1,7,0,30071,0.94,1,1,8307,0
20000,1,0.0739,4,0.5,2,58000,1,GOOD,3,9.85,0,0,13,0,18740,0.345,1,1,1442,0
10500,1,0.0739,4,10,3,42000,1,BAD,3,22.29,1,0,3,0,7609,0.44,1,1,16072,0
13200,2,0.0975,8,5,2,37000,2,GOOD,3,10.44,0,0,6,0,4219,0.222,2,1,1852,0
24000,2,0.2235,22,1,3,118000,1,BAD,4,29.46,0,3,27,0,27339,0.703,1,1,12458,0
15000,2,0.1199,11,0.5,2,70000,2,BAD,3,14.69,0,0,7,0,20774,0.41,1,1,5304,0
7000,1,0.1147,10,4,2,50000,1,BAD,3,14.59,1,0,22,0,6282,0.166,2,1,6767,0
5000,1,0.1075,9,9,1,62000,2,GOOD,4,3.89,0,0,13,1,5468,0.182,2,1,22553,1
3500,1,0.0739,4,10,1,65000,1,GOOD,4,15.79,0,1,16,0,32939,0.508,1,1,17612,0
32000,2,0.1446,14,9,1,78000,1,BAD,3,16.97,1,1,11,0,14825,0.605,1,1,5700,0
25000,2,0.1825,18,4,1,90000,1,GOOD,3,14.72,0,0,18,0,29027,0.57,1,1,12360,0
16000,2,0.1446,14,8,2,63000,1,BAD,3,24.44,6,3,11,1,3471,0.205,1,1,2859,0
24000,2,0.1629,16,10,2,82200,1,BAD,3,24.25,0,0,7,0,27216,0.875,1,1,9266,0
2600,1,0.1147,10,8,1,62000,2,GOOD,6,17.11,0,0,3,0,0,0,1,1,16088,0
35000,1,0.1147,10,10,1,104000,1,BAD,3,15.29,0,0,16,0,37112,0.553,2,1,3966,0
20100,2,0.1147,10,3,1,50000,2,BAD,6,32.65,0,0,10,0,8038,0.562,1,1,18177,0
15000,1,0.1147,10,10,1,85000,1,GOOD,7,18.79,0,0,12,0,9176,0.563,2,1,17289,0
13175,1,0.0532,1,10,3,61000,1,GOOD,2,17.84,0,0,6,0,14056,0.423,1,1,27447,0
22000,1,0.1147,10,10,1,86300,2,GOOD,4,27.03,0,0,19,0,7135,0.206,1,1,8712,0
20000,2,0.0839,6,10,1,83000,2,GOOD,5,17.21,2,0,11,0,42,0.002,1,1,1232,0
10000,2,0.0839,6,1,2,106000,2,BAD,3,7.21,0,0,21,0,3746,0.646,1,1,8520,0
8000,1,0.0739,4,6,1,52000,2,GOOD,3,11.65,0,0,8,0,12501,0.581,1,1,30354,0
5500,1,0.0975,8,10,1,74000,2,GOOD,2,14.84,0,1,14,0,16300,0.347,1,1,2672,0
5000,1,0.0739,4,10,1,40000,1,GOOD,2,14.52,1,0,10,0,8593,0.515,1,1,10126,0
25000,2,0.2099,21,1,1,112500,2,GOOD,3,17.92,0,1,23,0,42685,0.633,1,1,20432,0
35000,2,0.0839,6,9,1,136000,1,GOOD,4,7.52,0,0,9,0,7181,0.188,1,1,21392,0
16000,2,0.0839,6,4,3,50000,2,GOOD,6,18.58,0,0,6,0,4568,0.336,1,1,15708,0
12000,2,0.0916,7,6,1,98000,1,GOOD,6,29.91,0,0,15,0,19848,0.257,2,1,15094,0
24000,1,0.0916,7,10,1,144000,1,GOOD,2,19.73,0,0,11,1,15225,0.294,1,1,7909,0
32000,2,0.0916,7,10,1,112000,1,GOOD,4,19.77,0,1,34,0,766,0.006,1,1,7219,0
18425,2,0.1367,13,10,1,54000,2,GOOD,3,23.4,0,0,8,0,990,0.134,1,1,29532,0
12000,1,0.1531,15,0.5,2,38000,1,GOOD,3,21.7,0,0,9,0,5715,0.515,2,1,4612,0
1900,1,0.0649,2,0,1,65000,2,GOOD,2,26.59,0,1,15,0,33531,0.299,1,1,6707,0
20000,2,0.1899,19,9,1,48000,1,BAD,3,14.93,0,0,8,0,9172,0.543,1,1,15012,0
35000,2,0.2967,33,9,2,88600,1,GOOD,3,18.92,0,0,18,1,10924,0.346,2,1,7118,1
5000,1,0.0916,7,10,1,95000,1,GOOD,8,8.97,0,0,5,0,5142,0.791,1,1,46649,0
21000,1,0.0975,8,10,1,120000,1,BAD,3,21.91,0,0,15,1,32068,0.41,1,1,12813,0
10000,1,0.1147,10,0.5,1,77712,1,GOOD,4,9.94,0,2,11,1,9651,0.402,2,1,13823,0
16225,2,0.2734,30,0,1,50724.36,1,GOOD,3,35.37,0,0,8,0,16442,0.924,1,1,30516,0
8400,1,0.0975,8,3,1,90000,1,GOOD,3,10.35,0,1,11,0,16118,0.701,1,1,18542,0
30000,1,0.0739,4,7,1,147000,2,BAD,4,29.8,0,1,26,0,23665,0.2,1,1,22657,0
16000,2,0.1367,13,10,1,84100,2,GOOD,3,21.65,0,0,12,0,17728,0.904,1,1,16652,0
20000,1,0.0739,4,5,1,75000,2,GOOD,3,17.04,0,0,15,0,20927,0.644,2,1,6468,0
18000,1,0.0739,4,5,1,180000,1,GOOD,4,5.33,0,1,12,0,13608,0.398,1,1,16629,0
6000,1,0.2399,24,1,2,20000,2,BAD,3,13.51,0,0,3,0,6440,0.92,2,1,2146,0
20000,1,0.0789,5,10,1,92000,2,GOOD,12,19.67,0,0,12,0,13008,0.284,1,1,3154,0
22000,2,0.2099,21,5,3,60000,1,BAD,3,10.04,0,0,10,1,6666,0.436,1,1,1277,1
10000,2,0.1446,14,2,2,45000,1,GOOD,3,21.6,0,0,16,0,10625,0.632,1,1,7829,0
9400,1,0.1075,9,10,2,54670,1,GOOD,2,32.6,0,0,18,0,6203,0.17,1,1,2339,0
5000,1,0.0916,7,2,1,72000,1,BAD,4,20.83,0,0,20,0,27171,0.509,1,1,12290,0
40000,1,0.1199,11,3,1,95000,2,BAD,3,19.16,0,2,14,0,14147,0.465,1,1,23639,0
8700,1,0.0532,1,10,3,93000,2,GOOD,3,15.97,0,1,19,0,5897,0.057,1,1,5532,0
5000,1,0.1147,10,3,1,23000,1,BAD,3,21.14,2,2,8,0,3876,0.579,1,1,670,0
14000,1,0.1075,9,2,2,66000,2,GOOD,3,22.13,0,2,10,1,9404,0.392,1,1,5114,1
5400,1,0.0839,6,3,1,87400,1,GOOD,4,16.66,1,0,10,1,45384,0.84,2,1,15421,0
5000,1,0.1075,9,0,1,35000,2,GOOD,3,13.79,0,1,5,0,6082,0.494,1,1,21886,0
6425,1,0.0916,7,2,1,39000,1,GOOD,6,29.72,0,0,16,0,8633,0.288,1,1,18270,0
4400,1,0.0697,3,10,1,45000,1,GOOD,2,8.27,0,0,7,1,7140,0.47,1,1,47753,1
40000,2,0.2099,21,10,1,115000,2,GOOD,3,32.86,0,0,14,0,23928,0.617,1,2,25882,0
35000,1,0.0739,4,2,1,111106.08,1,GOOD,5,5.51,1,2,15,0,5537,0.105,1,1,23208,0
5000,1,0.1147,10,8,2,80000,1,GOOD,3,15.84,4,0,13,0,6732,0.635,2,1,4144,0
25000,2,0.2245,25,10,1,55000,2,GOOD,3,27.8,0,0,11,0,13438,0.81,1,1,17344,0
14000,2,0.2332,23,7,3,55000,1,BAD,3,15.21,0,0,8,0,6695,0.97,1,1,18060,0
24000,2,0.0916,7,10,1,109000,2,GOOD,3,28.44,0,0,12,0,19752,0.569,1,1,33796,0
10000,1,0.0649,2,2,2,67000,2,BAD,3,18.43,0,0,17,0,7080,0.287,2,1,2216,0
28000,1,0.1075,9,10,3,63000,2,GOOD,2,31.33,1,0,35,0,24541,0.413,1,1,1292,0
19650,1,0.3099,35,4,2,95000,1,BAD,10,13.4,0,2,5,1,5875,0.502,1,1,6338,0
13500,2,0.1299,12,10,2,60000,2,GOOD,3,17.38,0,0,16,0,19714,0.585,1,1,2954,0
12000,2,0.2332,23,5,1,60000,2,GOOD,3,25.23,0,4,24,0,18873,0.513,1,1,13544,0
40000,2,0.1147,10,6,2,115000,1,GOOD,3,19.2,0,1,13,0,53173,0.64,1,1,5966,0
12000,1,0.1147,10,10,1,90000,2,GOOD,3,12.97,1,1,4,0,7265,0.515,1,1,31188,0
6000,1,0.0532,1,9,3,180000,2,GOOD,2,5.62,0,1,12,0,16860,0.143,1,1,2520,0
6900,1,0.1147,10,10,3,62000,2,GOOD,2,19.22,0,1,21,0,1265,0.016,1,1,1248,0
9000,1,0.1147,10,4,2,34320,1,GOOD,2,10.73,0,1,7,0,10419,0.459,2,1,1488,0
35000,2,0.1999,20,10,1,85000,1,GOOD,3,16.49,3,1,14,0,14906,0.43,1,1,9810,0
20000,1,0.0916,7,2,1,85000,1,GOOD,2,10.15,1,3,12,0,6128,0.276,1,1,3277,0
24000,1,0.0697,3,4,1,200000,1,GOOD,4,17.3,0,0,22,0,21717,0.328,1,1,20120,0
21000,2,0.1147,10,10,1,165000,1,GOOD,3,14.13,0,0,11,0,28731,0.754,1,1,52518,0
21000,2,0.2814,32,2,2,50000,1,GOOD,3,30.7,0,3,13,0,15779,0.663,2,1,2937,0
20000,1,0.0532,1,7,1,102000,1,GOOD,3,9.43,0,1,17,0,9649,0.066,1,1,10555,0
3500,1,0.1199,11,1,1,50000,1,GOOD,2,27.15,0,0,9,1,8920,0.444,1,1,7424,1
23000,2,0.1299,12,2,1,185000,1,GOOD,3,17.12,0,0,16,0,41916,0.308,1,1,11715,0
22050,1,0.0532,1,3,2,213000,1,GOOD,2,14.25,0,0,10,0,23235,0.047,1,1,9125,0
10000,2,0.1446,14,2,1,31400,1,GOOD,4,12.58,1,0,6,1,1954,0.254,1,1,19675,1
35000,2,0.2197,24,10,1,75000,1,BAD,3,24.99,6,0,11,0,10233,0.806,1,1,17734,0
12000,1,0.0975,8,10,1,59000,1,GOOD,3,13.89,0,0,9,1,4022,0.204,1,1,37711,1
6000,1,0.0789,5,2,2,36000,2,GOOD,3,25.47,3,2,11,0,14672,0.253,2,1,2624,0
10000,1,0.0975,8,10,1,125000,1,GOOD,3,8.02,0,1,17,0,11748,0.312,2,1,8366,0
8000,1,0.1147,10,10,1,85000,2,BAD,3,26.51,0,0,16,0,37891,0.63,1,1,5477,0
20000,1,0.1147,10,10,3,88371,1,GOOD,3,19.3,1,0,12,0,16605,0.769,1,1,24205,0
18000,2,0.0916,7,0.5,1,106000,2,GOOD,2,20.93,0,0,9,0,14132,0.744,1,1,36050,0
5000,1,0.1147,10,10,1,91000,1,GOOD,4,0.79,0,0,6,2,802,0.055,2,1,134,2
16800,2,0.1075,9,3,2,80000,1,GOOD,3,5.63,0,0,12,0,10668,0.265,1,1,1783,0
24000,1,0.1199,11,0.5,1,150000,2,GOOD,2,7.25,0,0,9,0,11472,0.708,2,1,26352,0
8000,1,0.0916,7,6,3,50000,1,GOOD,12,24.59,0,0,10,1,4806,0.394,1,1,8566,1
3000,1,0.0916,7,2,3,19200,2,GOOD,6,8.19,1,0,13,2,1314,0.126,2,1,1047,0
18000,1,0.1075,9,10,1,52000,1,GOOD,4,24.37,3,0,7,0,9255,0.812,1,1,23098,0
20000,1,0.0739,4,10,2,65000,1,GOOD,3,17.58,0,0,11,1,15333,0.503,1,1,2832,0
28000,1,0.0739,4,3,3,120000,2,GOOD,3,8.52,5,0,20,0,24691,0.33,1,1,18924,0
14000,2,0.1299,12,3,2,70000,1,BAD,3,11.57,0,0,11,0,1399,0.079,2,1,1925,0
21550,1,0.1075,9,9,1,102000,1,GOOD,3,27.79,0,0,17,0,14000,0.123,1,1,17398,0
12000,1,0.1147,10,3,2,59000,2,BAD,2,36.33,2,1,10,0,9329,0.565,2,1,19510,0
8500,1,0.0916,7,10,1,100000,2,GOOD,2,13.76,1,0,16,0,17811,0.707,2,1,12775,0
16000,1,0.1446,14,1,1,150000,1,BAD,12,21.45,1,0,10,0,4489,0.353,2,1,36094,0
18000,1,0.0697,3,1,2,49000,1,GOOD,3,18.37,4,1,12,0,4317,0.116,1,1,1869,0
10000,1,0.1075,9,0.5,2,100000,2,GOOD,12,15.94,0,0,5,0,2366,0.079,1,1,8928,0
21575,1,0.1727,17,2,2,60000,1,BAD,3,10.52,0,1,11,1,1388,0.156,2,1,769,1
12000,2,0.1199,11,9,1,50000,2,BAD,2,23.67,0,0,7,0,12451,0.883,2,1,23882,0
12000,1,0.1147,10,0.5,2,67200,2,GOOD,3,31.69,1,0,23,0,15511,0.795,1,1,12813,0
10000,2,0.1899,19,2,3,38000,1,GOOD,3,23.4,0,2,17,0,6821,0.317,1,1,9343,0
21000,2,0.2818,31,10,1,103000,1,BAD,3,24.53,0,0,11,2,7114,0.345,2,1,29248,2
5000,1,0.1299,12,6,2,69600,1,GOOD,3,18.63,6,3,20,3,5429,0.112,1,1,3663,0
18225,1,0.2075,22,9,2,48000,1,BAD,3,26.58,0,0,6,0,10789,0.83,2,1,5927,0
8000,1,0.0739,4,10,2,85000,2,GOOD,3,13.44,1,0,9,0,9516,0.67,1,1,2208,0
14700,2,0.1199,11,10,1,43500,2,GOOD,2,30.46,0,0,9,0,9233,0.664,1,1,18624,0
4200,1,0.1199,11,0.5,1,45000,1,GOOD,4,7.2,0,0,5,0,20524,0.363,2,1,4105,0
8000,1,0.0975,8,10,1,68000,1,BAD,3,31.96,1,2,22,0,12304,0.24,2,1,14922,0
5000,1,0.0532,1,10,1,54000,2,GOOD,3,20.29,0,1,18,1,10983,0.182,1,1,9127,1
30000,1,0.0975,8,7,1,92000,1,GOOD,3,21.69,0,1,13,0,19189,0.607,1,1,22162,0
12075,2,0.2734,30,0,1,30200,1,BAD,3,23.41,0,2,12,0,14023,0.687,1,1,1212,0
16000,1,0.0839,6,2,3,40000,1,GOOD,4,19.35,0,1,12,0,9862,0.253,2,1,19047,0
5600,1,0.1199,11,4,2,30000,1,GOOD,3,6.4,1,0,15,0,5302,0.226,1,1,408,0
12000,1,0.0739,4,10,2,40000,1,GOOD,2,19.35,0,0,6,0,11714,0.96,1,1,3676,0
24000,2,0.1899,19,8,3,93607,1,GOOD,3,9.46,0,0,4,0,3027,0.221,1,1,13898,0
30000,2,0.2118,23,10,1,150000,2,BAD,3,8.22,1,0,15,0,40374,0.526,1,1,13856,0
30400,1,0.1727,17,10,3,93100,1,GOOD,3,23.71,0,0,16,0,32701,0.703,2,1,2656,0
8325,1,0.2332,23,10,1,26000,1,GOOD,3,34.95,0,1,19,0,20141,0.598,2,1,1961,0
9000,1,0.0916,7,10,2,68000,1,GOOD,4,0.53,1,0,8,0,317,0.093,1,1,63,0
17425,1,0.0532,1,4,2,105000,2,BAD,3,23.82,0,0,23,0,6129,0.113,1,1,18792,0
8000,1,0.1147,10,4,1,40000,1,BAD,3,16.56,0,0,7,0,6778,0.574,1,1,19346,0
3600,1,0.1629,16,10,2,40000,2,GOOD,2,37.17,0,0,17,0,14073,0.418,2,1,2285,0
18500,1,0.0739,4,3,1,48000,1,GOOD,3,19.59,0,0,15,0,30715,0.509,1,1,17233,0
8600,1,0.1367,13,0.5,2,26880,1,BAD,3,28.97,0,0,10,0,8111,0.67,2,1,2259,0
25000,1,0.2099,21,10,1,70000,1,GOOD,3,20.81,0,3,11,0,26776,0.752,2,1,21618,0
8500,1,0.1629,16,2,2,41000,2,BAD,3,15.93,0,2,6,0,6732,0.92,2,1,4001,0
15000,2,0.1825,18,8,1,75000,1,GOOD,3,24.43,0,0,18,0,41310,0.596,1,1,8449,0
4800,1,0.2235,22,4,2,44828,1,BAD,3,25.7,0,1,9,1,2867,0.319,2,1,2604,1
12000,1,0.1446,14,2,2,67480,1,GOOD,12,12.25,0,0,10,2,20140,0.629,2,1,5382,1
18000,1,0.0789,5,10,2,85000,2,GOOD,12,18.62,0,3,25,0,2729,0.025,1,1,1437,0
5000,1,0.1075,9,10,3,85000,1,BAD,6,12.73,2,0,10,1,4634,0.406,1,1,2932,1
5000,1,0.1629,16,1,1,39000,1,GOOD,4,7.63,0,3,7,1,12106,0.455,2,1,1729,1
7900,1,0.2099,21,1,3,22000,1,GOOD,2,20.24,0,0,16,0,10807,0.466,2,1,720,0
15000,1,0.1147,10,4,2,40000,1,GOOD,2,16.53,0,0,8,0,6988,0.409,1,1,1833,0
10000,2,0.1629,16,10,1,70000,1,GOOD,4,8.86,0,0,9,2,5517,0.276,1,1,40282,1
15000,2,0.1446,14,10,2,91000,1,GOOD,2,14.91,0,3,10,0,13978,0.303,2,1,3966,0
6000,1,0.1531,15,2,1,32000,1,GOOD,3,34.55,3,1,8,0,8364,0.53,1,1,8836,0
2200,1,0.1299,12,2,1,36000,2,GOOD,3,26.4,0,1,16,0,2400,0.09,1,1,7553,0
3600,1,0.2499,25,10,3,25000,1,BAD,4,38.55,0,0,4,0,1902,0.865,2,1,4987,0
2000,1,0.1727,17,1,2,39000,1,GOOD,5,12.28,0,4,6,0,1140,0.116,2,1,6863,0
3600,1,0.1727,17,1,3,27000,2,BAD,12,4.49,0,1,3,1,1438,0.123,2,1,479,1
5400,1,0.1075,9,10,2,85000,1,GOOD,2,18.57,0,0,9,1,11555,0.53,1,1,6290,1
2500,1,0.0697,3,4,2,40000,2,GOOD,2,6.42,0,1,5,0,2314,0.103,1,1,1918,0
20000,2,0.1629,16,10,1,45000,1,GOOD,3,10.77,0,1,4,0,14565,0.728,1,2,19337,0
15600,1,0.1999,20,10,3,39000,1,GOOD,3,36.99,0,0,12,0,21752,0.477,2,1,3244,0
35000,2,0.1727,17,2,1,85000,1,BAD,12,25.74,0,0,13,1,15187,0.587,1,1,21562,1
20000,2,0.1199,11,10,1,185000,2,GOOD,3,23.47,0,2,16,0,29901,0.672,2,1,37516,0
9000,1,0.2399,24,10,1,70000,1,GOOD,12,12.14,0,2,7,0,3366,0.255,2,1,5745,0
12925,1,0.2499,25,10,1,65000,1,GOOD,6,36.8,3,0,9,0,6904,0.575,2,1,22680,0
7000,1,0.1629,16,9,2,74000,1,GOOD,2,32.42,0,1,21,0,16352,0.488,2,1,2376,0
5000,1,0.0916,7,2,3,54000,1,GOOD,8,19.69,0,0,14,0,9211,0.794,1,1,13695,0
3000,1,0.0739,4,5,1,23000,2,GOOD,3,17.48,0,0,14,0,11985,0.365,1,1,1090,0
2800,1,0.1825,18,2,2,48000,2,BAD,6,2.83,0,1,14,0,1803,0.045,2,1,1773,0
19325,2,0.2734,30,10,2,65000,1,GOOD,3,30.41,0,1,13,0,21912,0.575,1,1,12471,0
11850,1,0.1629,16,1,1,29640,1,GOOD,3,30.45,0,0,13,0,15222,0.659,2,1,1919,0
2800,1,0.1199,11,2,3,32000,1,BAD,3,27.46,2,0,13,0,4635,0.515,1,1,3174,0
7000,1,0.1075,9,10,2,56000,1,GOOD,2,4.89,0,0,6,1,6962,0.639,1,1,1365,1
10000,1,0.1999,20,10,2,75000,2,BAD,10,5.34,0,1,6,0,4936,0.35,2,1,1657,0
12800,1,0.1899,19,0.5,2,40000,1,GOOD,3,18.09,0,0,4,0,3650,0.73,2,1,4860,0
10800,1,0.1299,12,10,1,220000,1,BAD,3,18.88,0,1,11,0,24544,0.688,2,1,44402,0
11000,1,0.0789,5,10,1,95000,2,GOOD,3,11.06,0,1,13,0,11103,0.387,1,1,15914,0
17125,1,0.1999,20,5,1,75000,1,BAD,3,37.87,1,0,14,0,35675,0.874,2,1,19849,0
18000,1,0.1446,14,3,2,89000,2,BAD,3,32.9,0,0,17,0,12024,0.205,1,1,5783,0
27000,1,0.2099,21,4,2,120000,1,BAD,12,3.46,0,2,7,0,7627,0.846,2,1,2035,0
5000,1,0.1629,16,2,2,32640,1,GOOD,3,19.85,0,1,6,0,4329,0.666,2,1,4059,0
8000,1,0.2099,21,1,2,35360,1,GOOD,3,13.78,0,4,8,0,3100,0.168,2,1,3351,0
8600,1,0.1075,9,8,2,70000,1,GOOD,2,9.95,0,0,6,0,7872,0.583,1,1,14837,0
20000,2,0.1825,18,2,2,55000,1,BAD,3,26.05,0,4,21,0,18539,0.399,1,1,4829,0
6025,1,0.2332,23,10,1,72000,1,GOOD,9,15.1,1,2,11,0,2679,0.205,2,1,18930,0
7000,1,0.0975,8,9,2,20000,1,BAD,2,27.73,0,0,7,0,3290,0.326,1,1,2143,0
4000,1,0.1367,13,9,2,72000,1,GOOD,2,17.92,0,0,5,0,47427,0.984,2,1,9485,0
8425,1,0.2511,26,0.5,2,70000,2,BAD,3,16.48,1,2,11,0,14417,0.57,2,1,3216,0
29250,1,0.1727,17,3,1,65000,1,GOOD,3,19.59,0,2,14,0,13573,0.51,2,1,20023,0
